lat,lon,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5
-23.5291128,-46.6096231,-89.137276,-51.12476,-34.82806,-25.144077,32.797184,-54.853333,67.240395,-31.456581,58.113632,10.885529
-23.5295138,-46.6091874,-89.116684,-51.239,-46.623547,-18.02415,45.91365,-55.82581,67.51543,-31.941517,62.577835,11.236232
-23.5298814,-46.6087918,-86.68478,-53.09938,-12.113221,-26.521704,27.787735,-46.629913,66.494194,-33.01512,58.982174,11.69249
-23.530316,-46.6099909,-89.70303,-50.218742,-33.623615,-40.046,17.811092,-50.407715,67.36165,-31.771776,63.223694,15.556863
-23.5271436,-46.6095162,-86.12731,-30.946854,-20.735922,-1.0552229,23.936447,-46.333977,54.13081,-30.265793,49.343033,8.582966
-23.5359726,-46.6204277,-89.04461,15.926661,14.984409,-46.714504,67.09747,4.824139,89.1541,-3.2324488,61.07371,39.074043
-23.5366366,-46.6204405,-88.964676,15.8725395,38.225113,-13.700151,64.73564,-43.765564,89.01627,-2.407344,59.68011,43.450676
-23.5372938,-46.6204579,-88.93951,15.910345,23.056908,-19.199076,59.356842,-48.987225,88.982086,-2.663811,59.748695,43.490955
-23.5372341,-46.6190095,-86.80915,14.459526,15.619353,11.820888,3.1424103,45.833103,87.35652,-2.3790731,58.867455,50.24949
-23.537169,-46.6176885,-85.55996,14.752039,32.50515,13.952499,4.35275,45.68542,86.777954,-1.8214393,59.108353,52.39262
-23.5385408,-46.6097485,-44.69782,86.899155,-14.519903,-9.116885,-15.98133,13.403019,30.744358,98.595184,71.15005,9.563258
-23.536564,-46.6189894,-86.77392,14.423173,-4.3378506,-62.692684,58.216557,-54.4044,87.47579,-3.8238523,61.11755,39.66913
-23.5359271,-46.6189639,-86.80471,14.436492,16.432283,3.6232905,53.744465,-47.255836,87.32979,-2.3556557,62.719933,47.834873
-23.5354661,-46.6177972,-89.74996,15.675015,37.323093,-54.34638,40.65429,-30.775923,89.58427,-3.6226566,66.365486,48.706055
-23.539664,-46.6166931,-84.91302,16.217693,26.44393,-39.99318,53.59073,-43.424026,85.89978,-1.7471402,53.980793,25.526396
-23.5399698,-46.5983232,-41.027283,-74.392235,57.419445,-18.483631,34.018715,2.3391995,33.4942,-34.536392,23.710014,12.267263
-23.5391548,-46.5986365,-40.988194,-74.305626,69.7829,-30.103958,59.312134,-7.1990595,33.75732,-34.768948,70.721924,-11.263184
-23.5408248,-46.5998254,-40.972275,-74.280876,-91.727585,-18.51118,34.65974,-60.13794,39.52088,-63.549152,72.53671,-8.683588
-23.5416767,-46.599934,-46.50483,-79.40898,31.321146,-56.67218,46.54533,-34.57362,34.297398,-35.01631,72.144875,-7.0713487
-23.5404785,-46.6012722,-75.88709,-55.71036,55.055508,-50.222893,34.76092,7.2122283,61.64132,-38.14937,43.441338,18.041634
-23.5371518,-46.5936755,-9.7589035,96.474,11.192448,62.862125,0.8354747,83.78784,25.150278,71.944855,5.686871,74.579994
-23.5402223,-46.5953399,-13.089148,99.08983,76.8053,-15.294437,39.56455,13.103239,13.214804,98.41346,22.830582,11.933422
-23.5393154,-46.5955882,-13.322109,93.50716,-11.094313,-64.38367,44.69347,-6.4989567,16.364944,110.995186,-2.5400724,-47.536602
-23.5385312,-46.5958029,21.015596,57.513485,-7.0244393,-18.984873,-51.960506,4.6022987,-25.66528,72.22379,13.740763,-14.002105
-23.5393919,-46.5964884,-32.60595,15.365789,80.436356,24.318216,28.731775,39.34651,2.540839,-4.852827,-11.457054,30.377096
-23.5364805,-46.6012956,-41.45742,-71.87087,-26.162037,2.287914,-51.295956,8.119828,40.52455,-62.056747,50.814186,2.7602
-23.5373434,-46.6010698,-41.23186,-71.86402,-19.943428,-74.04642,3.690427,-24.169952,40.59074,-62.15676,71.10008,-8.628111
-23.5382232,-46.6008635,-41.228912,-71.788155,44.221355,55.336784,24.178408,60.091576,27.430674,5.6547213,0.4776397,49.662422
-23.537014,-46.600257,-36.01492,-65.27105,-95.95897,-2.9442735,-18.772367,-38.677853,44.421043,-63.40633,66.64839,-5.6155457
-23.5366962,-46.5995272,-36.01955,-65.272316,55.279305,58.980453,30.581743,52.538692,26.201078,5.407996,-12.156637,58.24243
-23.538177,-46.6001652,-41.2783,-71.77344,46.80702,58.1549,22.920292,66.49399,27.197836,5.775921,-12.105799,61.396954
-23.5360031,-46.5998377,-40.650566,-72.711174,-2.609301,-10.429929,-31.928278,27.544678,41.091637,-63.11306,51.33177,2.1436498
-23.5270352,-46.6020127,7.540368,10.510867,15.159971,-59.86893,-15.13277,-12.232244,-50.645763,-20.99668,-5.3182325,-15.6457615
-23.5280277,-46.6085429,-81.81007,-54.776314,10.462871,-41.43657,10.728994,-53.173763,65.508415,-37.601906,36.404705,14.015931
-23.526621,-46.6100775,-62.99654,9.232447,-96.37697,-21.910862,6.4238625,-53.302303,3.1183517,-32.262825,61.478073,18.935497
-23.535629,-46.6013706,-41.489548,-71.84291,10.726432,-74.60129,5.5193944,-22.408888,40.47907,-62.027485,69.93588,-10.251802
-23.5277584,-46.6210531,-57.751366,78.08009,-35.524467,63.018482,49.654533,-59.95079,43.08533,93.02065,66.93059,41.467014
-23.5288624,-46.6161106,-88.83058,-45.295612,23.502268,2.4978156,4.132163,39.124847,64.39508,-26.765673,37.813126,34.103603
-23.538037,-46.5889339,-14.225863,105.694695,-45.003654,-21.3353,19.692667,-61.80055,12.48443,104.43786,41.10567,-20.688953
-23.53661,-46.5889527,-14.236778,106.64038,50.876366,53.52179,18.854763,56.45066,15.397454,84.729935,-1.7766103,48.34366
-23.5373075,-46.5949818,-9.311275,95.9061,53.90578,44.085316,-4.3731365,69.92689,15.084473,82.051506,-4.5863476,47.260826
-23.5369423,-46.5915778,-14.22922,106.65193,61.94008,38.729816,21.09563,49.883236,15.366874,85.026405,-1.6436181,47.11153
-23.5474376,-46.5868297,-13.2397,-37.03217,-39.115814,-33.326733,-65.1196,-10.150281,9.225258,-63.57367,40.796284,-21.2475
-23.5462583,-46.5873048,-15.276708,-38.229267,56.883247,-47.866764,53.845516,-5.125282,13.300741,-23.445349,20.026423,10.584586
-23.5447934,-46.5878849,-16.799042,-37.2303,65.4545,16.238213,15.789943,44.697468,16.03057,-21.465405,24.670038,39.310555
-23.5449689,-46.5887294,-16.909424,-37.594753,59.567963,37.050106,-20.26801,58.51534,23.943766,2.245936,-26.139105,40.28286
-23.5450365,-46.5890425,-16.90972,-37.594944,55.57312,11.434994,-16.14987,39.973568,16.035395,-21.734652,25.015457,39.188076
-23.5451431,-46.5855144,-15.600451,-36.008286,24.485401,-21.41966,-44.914204,25.938887,10.131306,-61.559967,31.059326,7.723793
-23.5461312,-46.5866619,-14.099543,-36.72185,-8.244825,-55.339478,8.68474,-49.6878,9.428016,-63.03456,42.30002,-22.94646
-23.5476663,-46.5875459,-13.732586,-37.144367,-23.785704,-75.32231,33.051403,-59.6972,8.894821,-63.39326,39.576797,-29.63448
-23.5464716,-46.5883885,-16.409018,-38.512356,18.691105,-63.924126,46.120697,-36.25792,8.971935,-60.221016,36.030537,-32.64596
-23.547397,-46.5880206,-13.76642,-37.230515,-90.559326,5.0875244,17.04176,-64.53949,8.47957,-63.451473,41.841248,-24.22915
-23.546377,-46.5879072,-16.342018,-38.49776,-15.586635,-61.81533,5.303812,-63.631687,8.863295,-60.244236,30.051956,-9.054173
-23.5449019,-46.5884002,-16.905746,-37.5871,57.286713,40.33696,-11.092429,64.70827,24.091986,2.2095196,-4.5414367,45.638912
-23.5463999,-46.58803,-16.389492,-38.470264,51.8763,6.7756176,-24.213139,43.61164,15.922261,-22.209915,28.144297,25.957191
-23.5437602,-46.5892621,-19.243261,-31.203598,65.99029,-10.173854,18.335854,6.008963,13.863963,-20.434692,-14.371337,32.66968
-23.5490973,-46.5924945,-37.21299,-59.52965,-46.06565,14.605504,27.331463,-56.079285,51.161304,-67.717,39.98478,-22.125206
-23.5501939,-46.5912581,-37.06746,-60.21656,-59.83842,47.374584,25.540558,-66.21332,50.746178,-67.59863,43.1123,-21.945002
-23.5503949,-46.5903265,-36.151737,-60.86791,0.66093594,-38.578835,22.472944,-35.66969,49.930527,-68.51492,31.72042,11.412564
-23.5492402,-46.5891806,-8.042477,-36.855453,19.930779,-5.3684654,-23.35375,39.813377,13.449709,-65.189384,33.939213,31.4107
-23.5483234,-46.5881963,-7.523113,-36.803307,-76.49061,26.85534,20.717472,-54.252026,10.482137,-68.10267,43.42326,-24.230177
-23.5507956,-46.5899357,-36.152184,-60.891247,-75.03674,23.062881,28.485474,-74.895905,50.065086,-68.37314,43.657803,-24.22565
-23.5465562,-46.5888202,-16.409004,-38.51227,19.37806,-6.744948,-38.42604,35.049923,10.546967,-60.9876,45.956955,2.2154627
-23.5478801,-46.5884109,-13.721285,-37.183716,53.206264,-34.36965,33.941982,-0.21554053,12.94494,-24.218086,20.520329,10.406878
-23.5470577,-46.591195,-16.028923,-36.864376,54.97254,41.684647,-15.0577,64.579155,24.138618,2.299711,-3.4230452,45.885265
-23.5475817,-46.5918669,-37.209507,-59.519318,-23.440033,-8.836389,26.926336,-52.490303,51.247425,-67.79214,41.669582,-21.394026
-23.5481155,-46.5925445,-37.19504,-59.456654,-37.950146,-25.265192,26.323997,-51.368484,51.222164,-67.80678,68.66946,-10.362116
-23.5502561,-46.5954389,-12.796014,-10.859103,75.7426,14.734929,17.496397,33.370445,7.5136156,-8.067806,-14.027086,33.16785
-23.5498509,-46.5909134,-36.431828,-60.66552,-38.57451,-41.936317,14.590822,-69.5751,50.222565,-68.1816,42.883003,-25.082577
-23.5492537,-46.5903262,-13.822509,-36.70881,-29.924698,-36.390778,26.095985,-56.74531,8.901867,-63.095863,39.730232,-22.434126
-23.5486411,-46.5897284,-13.7743635,-36.783913,11.08094,-43.883137,42.750233,-36.825817,9.856417,-62.764565,19.780283,-2.1333752
-23.5487026,-46.5919977,-37.19772,-59.48258,-45.104763,-48.309486,27.028975,-78.00155,51.175915,-67.773384,61.01415,-10.687998
-23.5476441,-46.5906572,-16.034855,-36.840145,3.953127,-6.0886774,22.599041,1.3243911,10.139257,-61.430294,27.738237,-4.814964
-23.5471794,-46.5934038,-37.22449,-59.14795,56.56861,-47.499226,64.60023,13.517467,33.476498,-36.383377,14.783833,5.7171874
-23.5466772,-46.5926911,-40.78199,-73.723976,48.584858,-34.40891,21.850435,7.728923,33.343746,-34.936726,24.580103,16.387285
-23.5534644,-46.5859768,-9.832343,-38.151085,14.67808,-63.37029,-1.7041216,0.13857712,10.945804,-65.25024,40.491966,-25.896872
-23.5549636,-46.5850762,-10.3883,-38.918667,-91.78524,-17.577122,10.235475,-29.758656,8.748007,-66.37781,38.788235,-29.127043
-23.5552129,-46.587686,2.0022109,-7.706872,-64.645645,-21.582962,5.3926797,-17.53326,-49.03867,-47.28108,-38.31309,-24.427513
-23.5559652,-46.5862289,3.4134116,-11.104166,-38.757847,55.916927,-51.76505,-34.237373,-49.14758,-49.770065,-31.594036,-35.231495
-23.5567333,-46.5851892,17.00139,32.553253,26.951963,-73.998985,39.66774,-8.20656,-61.44251,-10.448011,-5.398024,-53.520576
-23.5525937,-46.5887891,-10.064683,-38.412807,-81.6345,21.37774,-4.7550893,-62.498703,9.139112,-66.563934,44.056973,-24.360916
-23.5522288,-46.5891933,-15.379757,-37.24652,0.61814195,-30.86547,20.224432,-45.552765,9.264165,-62.24797,48.26219,3.6590497
-23.5526159,-46.5895802,-38.44296,-60.558224,-76.99106,24.150173,32.010597,-69.76795,50.968056,-66.49962,59.113117,-9.407915
-23.55494,-46.5863882,-10.438038,-38.70688,-101.21403,2.5880592,12.703386,-67.06752,8.884728,-66.33571,41.32198,-25.650827
-23.5528168,-46.5862745,-9.8323345,-38.15115,-43.367893,54.94659,-54.31936,-28.021696,9.153389,-66.91623,43.111595,-21.85154
-23.5522958,-46.5857568,-8.892768,-38.416023,-2.920313,-11.003184,-43.95968,30.851833,12.276808,-65.979065,45.41165,2.3536785
-23.5523675,-46.5867975,-9.619148,-38.444347,-68.47969,-1.9084084,18.690542,-65.50682,9.340234,-66.575775,41.437344,-24.808151
-23.5518584,-46.5862846,-8.89647,-38.416405,15.428475,-34.87989,-3.1231186,1.3170786,12.580746,-65.38296,32.209793,11.818553
-23.5536424,-46.5901369,-18.322464,-18.308205,-66.15194,47.06706,-58.2949,-3.481051,-30.90604,-41.23355,13.855333,-23.925022
-23.5511466,-46.5871378,-7.7076488,-37.16975,-93.44049,4.3107963,-23.406393,-33.61755,10.498754,-67.89141,41.767002,-24.805143
-23.5506101,-46.5877754,-7.841867,-36.90956,-26.354216,6.9555387,28.488426,-49.51112,11.024181,-67.2578,40.626507,-21.398432
-23.5554635,-46.5893859,-18.856289,-19.633675,-68.05768,-7.867101,-46.828697,-26.983307,-31.982248,-40.867283,12.519164,-34.30727
-23.5562944,-46.5906218,-12.839448,-15.2793255,-3.3361487,-47.399994,-47.265358,21.01755,-21.55013,-48.431965,10.978041,-9.050675
-23.5547572,-46.5902359,-18.856289,-19.633675,-29.58719,11.496943,-59.297585,-57.696484,-32.0728,-40.769352,5.5381155,-8.824294
-23.5555866,-46.5914894,-12.796371,-15.243566,60.69925,-17.432352,18.044846,11.4060545,-17.319504,-21.157486,-17.280264,21.10534
-23.5543923,-46.5906647,-18.781769,-19.666527,-50.164825,71.06829,-48.023544,-41.621666,-31.805025,-40.701515,14.559729,-30.197872
-23.554261,-46.5935906,-9.499295,-13.532644,24.895882,-65.99882,-0.6834963,-37.55386,-20.515076,-46.841812,-12.2096,6.8590784
-23.5535267,-46.5917235,-11.144611,-16.350674,-5.217971,7.996956,-24.948624,30.77891,-20.49377,-51.01176,37.186855,25.581526
-23.5558092,-46.5889541,-18.856274,-19.633558,-102.679886,-7.1913857,-50.256744,-60.303516,-31.909992,-40.807365,12.475725,-34.654453
-23.5558036,-46.5881655,1.5228367,-4.9325604,-30.529255,6.1659904,-50.706436,15.159402,-47.86883,-45.27094,-27.056288,-20.01926
-23.5568842,-46.5895441,-12.795082,-15.307921,-23.523647,-67.54666,70.46745,10.674164,-21.454529,-49.454224,8.087397,0.8935122
-23.5520761,-46.5884793,-10.008137,-38.489902,-47.773556,-51.145947,10.273793,-49.203804,9.386408,-66.208466,26.52295,-21.433537
-23.5520875,-46.5985985,-14.194873,-39.224392,59.180683,67.08869,50.602196,46.346912,24.570688,10.469597,-26.518993,56.86592
-23.5499769,-46.6011085,-68.63539,-72.91118,32.698322,14.464376,-5.376841,44.67567,49.881283,-14.928638,33.125904,51.73004
-23.55496,-46.5944406,-10.308633,-11.966054,-49.33386,-48.6934,11.244287,-48.357796,-20.453192,-48.34592,25.537779,-22.05856
-23.5525962,-46.6075417,-73.895935,-64.58266,47.031334,0.14629544,35.699894,4.069959,63.49933,-47.23274,42.977776,11.1627
-23.5522485,-46.6080159,-73.8834,-64.6121,5.4764614,-59.79633,29.966978,-80.65659,65.09762,-46.965736,71.818924,-4.7050824
-23.5614167,-46.6054416,-33.800167,-5.8386226,-6.737157,-27.572319,6.6044593,-8.685576,-15.357285,-42.369003,4.5195518,-11.006713
-23.5622415,-46.6050345,-10.842747,-12.407162,-4.736545,-56.930492,52.880657,-9.648006,-21.196917,-47.691715,11.74277,-6.2270927
-23.5629988,-46.604682,-12.150552,-9.715994,-50.34667,-19.710178,5.3002462,-12.77142,-24.424217,-48.58804,-18.438456,-46.174114
-23.5659443,-46.6020099,-34.797157,-31.656755,26.244957,-73.39248,65.66023,12.85387,20.566225,-53.878933,11.369373,2.6305096
-23.5581245,-46.60464,-54.59945,-53.463623,51.06251,-24.007511,44.87172,2.5221632,34.412098,-30.355402,32.701958,22.137825
-23.5551081,-46.6042118,-68.553246,-68.45181,70.75852,36.34917,56.64863,28.072971,35.518433,-11.484426,0.47835326,43.935673
-23.5592579,-46.6064706,-64.65068,-51.38673,42.794506,63.86478,39.45888,54.608685,31.909712,6.114597,-14.211694,55.050705
-23.5604529,-46.6058962,-59.578644,5.2216816,72.169334,-4.601294,30.253002,24.595444,-9.073562,-13.096016,0.55041736,21.097576
-23.5641043,-46.6041348,-33.628754,0.21308787,72.00334,22.319807,31.953598,29.620287,6.0711446,-3.2351766,-16.10598,26.30819
-23.5156261,-46.6072827,6.0346274,62.970345,-10.737082,-74.730705,0.10493939,-22.111687,-30.308643,81.98112,-12.845344,-36.600002
-23.514689,-46.6067891,7.6016498,65.636444,-53.313213,41.006653,-48.448452,-33.05064,-24.94911,79.72797,-28.956755,-33.930603
-23.5180073,-46.6092928,7.844051,59.598095,12.265301,-61.511776,-17.894644,-23.79909,-32.470062,83.69804,-8.06411,-8.782121
-23.5186454,-46.6091757,7.929841,61.81752,-94.28892,-3.4742038,-18.219046,-39.06268,-30.711851,83.74255,-12.407896,-36.293587
-23.5197424,-46.60826,7.881798,59.652786,-60.832375,55.69941,-53.268196,-24.055315,-33.002953,84.07714,-32.35299,-28.124372
-23.5201928,-46.6078509,7.881798,59.652786,-102.13891,-24.69148,-47.679832,-60.035225,-32.927357,84.02956,-9.63149,-49.07774
-23.5185846,-46.6069959,7.881798,59.652786,-98.2695,-27.540602,34.738407,-16.638042,-32.9267,84.028435,-9.009835,-49.118927
-23.5178677,-46.6070457,7.880247,59.656788,-51.868973,-53.923138,-22.978579,-18.479527,-32.771435,83.920166,-12.6513,-21.983286
-23.5206157,-46.607061,7.7135406,61.94523,16.00693,-22.249916,-45.719757,35.402084,-30.387983,80.1303,-32.826046,-11.17741
-23.5163321,-46.6072823,6.0245166,63.058598,-70.27321,2.450028,-27.653038,-22.470833,-29.829845,84.39613,-12.871977,-21.813387
-23.5157522,-46.6070006,6.089716,62.982174,-63.334282,45.951836,-56.59255,-5.6334553,-29.810003,84.43942,-32.36072,-27.96791
-23.5159008,-46.6081687,6.1109185,62.957005,35.683483,-45.4724,-18.93717,-13.389675,-29.965143,80.798294,-11.195248,-17.37443
-23.5191619,-46.6005269,9.348379,70.91352,-53.445107,-55.148758,-32.960903,-24.585297,-22.807663,76.87919,-13.078433,-21.117031
-23.527988,-46.5865587,-9.003355,89.32101,-40.338444,-72.63557,27.318317,-20.676216,-34.36946,80.11768,32.215977,-21.82842
-23.5261107,-46.5873552,-13.542109,98.553925,-49.198734,-53.957634,-22.682207,-23.90499,16.11509,109.12269,29.54929,-19.835537
-23.5172335,-46.6091798,7.8818,59.652786,17.290035,-65.89024,-2.1833198,-27.983934,-32.311836,83.50109,-29.90839,-13.610143
-23.5163197,-46.613629,-3.7963123,30.950788,32.9176,-56.737576,49.121414,-1.3614439,-40.281986,-14.387707,-16.019333,9.618241
-23.5168629,-46.6124373,-5.261699,31.879107,-20.801134,12.707525,-39.09603,2.9188464,-72.57481,-23.327974,-41.397263,-28.376213
-23.5173268,-46.6114213,9.409347,78.46985,23.731575,-62.116997,-14.434837,-25.02449,-15.832385,79.731255,-7.560234,-26.892427
-23.5153421,-46.6130733,-5.113505,31.82378,52.872864,-12.595552,0.3936085,31.809334,-27.084682,-9.047603,-17.78659,31.834816
-23.5161217,-46.6114168,8.63501,76.02487,-42.442406,-68.68468,-1.6610198,-25.867886,-19.790194,74.57047,-11.98175,-42.23365
-23.5163605,-46.610901,8.640651,75.99715,-97.629974,0.5871908,-21.196913,-38.299988,-20.043612,74.509895,-12.623279,-33.82967
-23.5168039,-46.6098843,7.3346267,62.501114,-50.213837,-49.143562,-28.375158,-17.485477,-29.963247,83.31727,-13.000226,-20.261827
-23.5151634,-46.6109011,7.4279485,62.59325,-20.477385,-50.812965,-18.48804,-21.585455,-30.166317,82.55287,-11.80524,-18.934387
-23.514261,-46.6104209,6.076307,62.776012,-1.4282097,-82.78972,24.306822,-18.006638,-30.512476,82.142654,-2.9145584,6.1427126
-23.5133201,-46.6099257,6.2237463,76.763145,-70.6709,24.31065,-29.36543,-18.082293,-19.812565,73.02923,-14.392785,-21.421585
-23.516854,-46.6111747,8.747955,76.486206,-22.305151,-71.07614,26.508102,-19.411217,-19.209648,74.650826,-5.7420144,-43.03172
-23.5196395,-46.6114135,1.4225917,74.051285,63.483135,-27.77244,25.084772,12.366748,-7.934544,81.52563,-13.239365,5.2527285
-23.5187164,-46.6108996,9.090767,63.53694,25.474918,-57.024937,71.70367,15.944736,-28.622698,80.39839,6.5325127,2.4279811
-23.5158772,-46.6093971,7.202921,63.01641,-77.54063,21.78264,-41.138943,-15.948282,-29.775005,83.798256,-19.319841,-20.13953
-23.5139945,-46.608398,10.094623,73.659904,47.692783,41.4614,-13.313151,77.5894,14.69761,77.66224,3.1468377,61.49514
-23.5130653,-46.6079006,9.930364,73.39008,30.904993,-36.65223,9.263908,-0.42005238,-14.7287655,77.95774,-18.636375,-5.2264724
-23.5103294,-46.6064501,7.0849853,74.01872,-51.40933,-15.477852,2.083714,-13.593889,-21.490965,74.36377,-19.06424,-43.841682
-23.5088999,-46.6065697,7.575423,74.415344,-52.181343,-11.786174,-53.04849,-14.687811,-21.035332,74.61414,-34.66213,-27.362427
-23.5162228,-46.6086348,7.4195533,62.935295,-3.3275492,14.211987,-19.149113,26.394487,-28.429499,81.92588,-44.547073,1.705495
-23.5188373,-46.6150559,10.197895,24.819439,63.391304,22.687237,-25.97891,66.52871,-3.0847716,-0.08673502,-33.388954,30.06965
-23.5186966,-46.6143449,10.197898,24.819462,-35.543518,-51.51011,-16.461979,-28.300985,-64.52229,-20.289045,-10.640163,-29.393951
-23.518635,-46.613965,10.197909,24.819492,-70.29038,-1.1509521,-29.06552,-34.7551,-64.78965,-20.532845,-10.423988,-27.703949
-23.5187254,-46.6134245,4.7214108,26.060734,54.913624,-52.511353,32.854195,14.612121,-34.95827,-11.811561,-3.5645568,7.5485067
-23.519176,-46.6123978,-4.635477,17.883251,18.500502,-23.65485,-51.94788,4.518061,-31.355347,-15.004363,-33.078537,-13.178715
-23.5173137,-46.6141962,-3.8342845,30.811687,48.002308,1.0362073,-37.7283,56.53531,-17.717724,-9.939787,-33.341232,31.392765
-23.5093,-46.6099922,5.429637,21.601158,55.526897,23.459,20.091652,36.634365,-5.952458,-3.6712034,1.2490716,38.21997
-23.5176132,-46.6134235,-3.834222,30.811647,-103.13693,-8.081675,-5.129647,-36.706596,-70.91501,-21.96254,-12.6012,-40.494736
-23.5175017,-46.6137099,-3.8209844,30.825954,-47.010376,-70.827675,48.448986,-9.675693,-71.346725,-22.108088,1.6422791,-51.092796
-23.5178156,-46.6129372,-3.795233,30.813293,-52.858944,47.100044,-52.1085,-27.655197,-70.59589,-21.952116,-34.500046,-34.653286
-23.5182646,-46.6119216,-6.212728,18.604849,71.663864,17.54409,24.551596,36.631348,-9.068638,-9.37381,-19.907701,32.59414
-23.5191486,-46.6099047,9.12495,63.57401,-50.41377,-44.574203,-41.280098,-13.664812,-28.842402,83.53952,-19.293955,-20.120733
-23.5189582,-46.6043862,9.264777,71.562416,-77.34441,27.557613,-42.726128,-13.857617,-22.387823,76.39735,-22.272154,-19.251991
-23.5126185,-46.6089722,6.6093397,75.562904,26.17584,-52.338238,29.088625,-12.996851,-16.290785,77.797035,0.18037678,-27.464926
-23.5107524,-46.6082706,5.9131784,75.07815,-7.6833577,-52.37447,70.92495,11.8624525,-16.837463,76.387054,4.0673175,-52.42422
-23.5188244,-46.5952626,19.270586,56.463585,-22.10356,-39.14846,-29.57797,-37.05964,-27.344933,71.92287,-19.995405,-31.027063
-23.5169337,-46.5984511,9.665191,68.95002,-36.73272,-32.522346,-55.28633,8.904877,-23.881308,77.92696,-30.079033,-13.606154
-23.5121622,-46.6074278,10.033301,73.24837,-42.663048,31.273863,-55.4875,-31.399725,-21.305695,76.21906,-35.82022,-35.32099
-23.5125174,-46.6066366,10.033301,73.248375,38.081882,73.11069,41.58294,57.69089,18.262222,73.85964,-25.31835,58.37023
-23.5112173,-46.6060823,8.066649,73.19456,-88.17673,3.764011,-24.50276,-23.823927,-21.511934,75.218124,-11.35939,-20.366083
-23.510528,-46.6059257,7.1130667,73.94769,-103.1043,-17.894497,9.704043,-27.29419,-21.465124,74.248344,-14.17178,-48.17163
-23.5111413,-46.6057461,8.067522,73.19474,-93.78051,-15.260101,-6.100271,-37.185192,-21.52799,75.05693,-12.761219,-39.523907
-23.5153568,-46.6006119,9.637868,69.030464,-48.981846,11.008552,-54.56688,14.560847,-23.84036,77.61751,-28.81216,-14.664885
-23.5168772,-46.6139401,-3.8043127,30.899338,-2.6550524,-26.20462,-45.95403,31.987877,-73.471855,-24.595985,-32.468803,-12.6423435
-23.5173794,-46.6127123,-4.035442,30.92553,-87.54613,8.350485,-23.163475,-25.641943,-71.04835,-21.924475,-9.126816,-19.410444
-23.5128415,-46.6084373,9.998084,73.14971,-53.32652,42.962914,-48.678135,-37.21598,-21.32999,76.14791,-29.198631,-35.510284
-23.5134319,-46.6070217,10.033301,73.248375,-6.25816,-20.048645,-40.923836,25.72594,-14.834775,77.834274,-24.121683,-7.5379405
-23.5090771,-46.618796,13.593529,85.14783,-60.448128,16.214022,-40.47682,-52.246513,-30.93968,77.40695,-62.0537,-41.802147
-23.5074898,-46.6179601,63.396378,61.358017,5.289093,6.280136,-13.794487,20.634981,79.17645,39.511772,-47.763786,0.23995227
-23.5074705,-46.6162776,56.436394,-34.89235,-45.125965,-71.89424,46.664165,-9.878929,-64.369896,30.262098,1.5615083,-50.444736
-23.5074501,-46.6158499,-8.2369,26.028622,-48.1291,56.609074,-51.780556,-30.764206,-75.30687,-21.60139,-35.940025,-36.355186
-23.5075285,-46.615473,28.99682,35.061028,-40.978966,-8.548374,-36.67007,-2.3304036,-75.58796,-18.272528,-45.168,-33.157482
-23.5076758,-46.6162494,-8.273197,25.967318,-24.448822,-44.498207,-22.527035,-16.764664,-75.38,-21.52753,-9.174174,-18.389954
-23.5083154,-46.617418,15.479128,89.56648,-54.05547,14.857109,-45.972523,-16.915926,-12.216813,66.86067,-53.320965,-39.140446
-23.5107208,-46.6231004,15.921556,86.61046,-91.97911,13.829601,-70.17927,-24.248241,-11.630303,65.99298,-70.008484,-29.72495
-23.5101421,-46.6239315,15.921556,86.61046,-13.348143,3.0626543,-41.734535,1.7038659,-10.999985,66.28079,-55.501446,-28.142572
-23.5099026,-46.6239249,15.658543,86.86299,16.151913,-12.801201,-31.077356,22.558702,-6.027368,69.03564,-74.67655,-4.5281334
-23.5099317,-46.6248484,18.70524,92.508804,9.870082,75.77684,34.793087,87.2628,25.700552,66.32609,16.125214,83.404045
-23.5095714,-46.6239144,15.100038,87.053535,44.986008,37.566685,-1.001843,71.810295,4.6593347,78.783035,13.560809,63.648056
-23.5091414,-46.6168778,14.724065,88.03875,29.405107,-16.109842,-36.824284,45.412735,-6.7701035,70.153244,-34.154625,20.263603
-23.5144356,-46.6252151,74.849495,-23.604559,10.703729,62.365448,-6.959576,87.67359,52.941235,31.923216,4.153687,84.30506
-23.5123959,-46.6251531,16.245424,89.151634,49.575813,29.858131,-15.84417,71.77123,5.214654,72.38553,-38.68593,31.050123
-23.5092022,-46.6239057,63.076595,59.46247,-34.25887,15.707046,-43.891697,0.99683106,79.58118,40.62355,-51.228065,-40.30409
-23.5107095,-46.623947,15.921513,86.6105,-21.569456,-36.721294,-64.90264,-27.412054,-11.012621,66.28967,-66.06906,-31.008139
-23.5115933,-46.6240159,16.81349,87.10789,11.379863,14.532966,2.2951636,53.481007,-5.088747,70.07631,24.188341,58.698223
-23.5166017,-46.6252656,74.849464,-23.604563,19.440582,57.65813,24.290342,83.75333,46.691257,18.791864,18.055988,77.631096
-23.5170628,-46.6163591,26.484364,27.096802,35.00848,-62.254547,16.964804,-9.420633,-42.981907,-7.464904,-8.761879,-2.094268
-23.5114171,-46.6248934,18.56427,90.572975,26.255375,76.26878,45.39708,64.22176,20.391863,71.38205,-25.438435,69.346275
